category,neighborhood,primary_type,classification,year,beat,community_area,domestic,iucr,longitude,location_description,case_number,crime_date,latitude,community_number,ward,fbi_code,id,block,description
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1310,-87.7934804445,APARTMENT,HS190243,2010-03-03T19:30:00,41.9904788512,10,41,14,7388347,060XX N NAVARRE AVE,TO PROPERTY
Q,None,NARCOTICS,/api/1.0-beta1/crimeclassification/242/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1811,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS189387,2010-03-03T11:15:00,41.982986164,10,41,18,7387630,065XX W BRYN MAWR AVE,POSS: CANNABIS 30GMS OR LESS
-,None,OFFENSE INVOLVING CHILDREN,/api/1.0-beta1/crimeclassification/195/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1582,-87.812399746,RESIDENCE,HS200247,2010-03-03T00:01:00,41.9813210446,10,41,17,7398621,074XX W GREGORY ST,CHILD PORNOGRAPHY
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/118/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1130,-87.809198502,RESIDENCE,HS187814,2010-03-02T10:30:00,41.9900193177,10,41,11,7385821,072XX W PETERSON AVE,FRAUD OR CONFIDENCE GAME
Q,None,NARCOTICS,/api/1.0-beta1/crimeclassification/242/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1811,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS187545,2010-03-02T08:45:00,41.982986164,10,41,18,7385550,065XX W BRYN MAWR AVE,POSS: CANNABIS 30GMS OR LESS
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/64/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0545,-87.8068884324,STREET,HS187348,2010-03-02T05:45:00,41.9828793093,10,41,08A,7385050,071XX W BRYN MAWR AVE,PRO EMP HANDS NO/MIN INJURY
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/121/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1150,-87.7896948852,APARTMENT,HS247339,2010-03-02T00:01:00,41.9974477146,10,41,11,7446689,064XX W DEVON AVE,CREDIT CARD FRAUD
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1622,/api/1.0-beta1/communityarea/10/,False,0820,-87.7836001927,STREET,HS186565,2010-03-01T15:55:00,41.9900477741,10,45,06,7384406,062XX W PETERSON AVE,$300 AND UNDER
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0460,-87.8145545513,PARK PROPERTY,HS186721,2010-03-01T14:00:00,41.9786579458,10,41,08B,7384618,054XX N OLCOTT AVE,SIMPLE
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/298/,2010,1611,/api/1.0-beta1/communityarea/10/,False,2826,-87.8004238539,RESIDENCE,HS186563,2010-03-01T13:27:00,41.9990347736,10,41,26,7384435,064XX N NEWLAND AVE,HARASSMENT BY ELECTRONIC MEANS
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1320,-87.7917264269,STREET,HS186686,2010-03-01T03:00:00,41.9721804686,10,41,14,7384456,050XX N NASHVILLE AVE,TO VEHICLE
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/121/,2010,1622,/api/1.0-beta1/communityarea/10/,False,1150,-87.7814716198,RESIDENCE,HS195973,2010-03-01T00:01:00,41.9856468402,10,45,11,7393690,057XX N MOODY AVE,CREDIT CARD FRAUD
-,None,SEX OFFENSE,/api/1.0-beta1/crimeclassification/184/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1562,-87.7824904421,HOTEL/MOTEL,HS531495,2010-03-01T00:01:00,41.9924765588,10,45,17,7724290,061XX N ELSTON AVE,AGG CRIMINAL SEXUAL ABUSE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0610,-87.8068463946,RESTAURANT,HS185906,2010-02-28T22:30:00,41.9786063891,10,41,05,7384357,053XX N HARLEM AVE,FORCIBLE ENTRY
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/337/,2010,1612,/api/1.0-beta1/communityarea/10/,True,4387,-87.8120266461,RESIDENCE,HS185272,2010-02-28T11:43:00,41.983775414,10,41,26,7384230,057XX N OKETO AVE,VIOLATE ORDER OF PROTECTION
P,None,MOTOR VEHICLE THEFT,/api/1.0-beta1/crimeclassification/103/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0930,-87.8046755402,STREET,HS185091,2010-02-27T21:00:00,41.9711650981,10,41,07,7383275,049XX N MONTCLARE AVE,THEFT/RECOVERY: AUTOMOBILE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1614,/api/1.0-beta1/communityarea/10/,False,1320,-87.8299889682,PARKING LOT/GARAGE(NON.RESID.),HS184931,2010-02-27T20:00:00,41.9853401909,10,41,14,7383214,081XX W HIGGINS RD,TO VEHICLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1614,/api/1.0-beta1/communityarea/10/,False,0820,-87.8299889682,PARKING LOT/GARAGE(NON.RESID.),HS182892,2010-02-26T22:15:00,41.9853401909,10,41,06,7381708,081XX W HIGGINS RD,$300 AND UNDER
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0460,-87.8099472919,VEHICLE NON-COMMERCIAL,HS182782,2010-02-26T20:30:00,41.9816831016,10,41,08B,7381712,055XX N OCTAVIA AVE,SIMPLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0460,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS182340,2010-02-26T13:40:00,41.982986164,10,41,08B,7382926,065XX W BRYN MAWR AVE,SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/93/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0890,-87.8023300505,RESIDENCE,HS187886,2010-02-26T12:00:00,41.9715302301,10,41,06,7386114,049XX N NORDICA AVE,FROM BUILDING
P,None,THEFT,/api/1.0-beta1/crimeclassification/84/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0840,-87.790612272,RESIDENCE,HS182116,2010-02-26T10:00:00,41.9938242267,10,41,06,7381495,065XX W RAVEN ST,FINANCIAL ID THEFT: OVER $300
P,None,MOTOR VEHICLE THEFT,/api/1.0-beta1/crimeclassification/95/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0910,-87.8113517454,PARKING LOT/GARAGE(NON.RESID.),HS182798,2010-02-26T09:40:00,41.9745408379,10,41,07,7381721,073XX W FOSTER AVE,AUTOMOBILE
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1614,/api/1.0-beta1/communityarea/10/,False,0820,-87.8321235721,PARKING LOT/GARAGE(NON.RESID.),HS186971,2010-02-25T15:00:00,41.9856459044,10,41,06,7384630,082XX W HIGGINS RD,$300 AND UNDER
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1622,/api/1.0-beta1/communityarea/10/,False,0460,-87.7876460122,GAS STATION,HS180614,2010-02-25T13:05:00,41.9857916125,10,45,08B,7379415,057XX N NORTHWEST HWY,SIMPLE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0610,-87.7889574908,RESIDENCE,HS180887,2010-02-25T06:00:00,41.9855508609,10,41,05,7379573,057XX N AVONDALE AVE,FORCIBLE ENTRY
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1310,-87.8069181046,MEDICAL/DENTAL OFFICE,HS180388,2010-02-24T17:00:00,41.9730249999,10,41,14,7378923,050XX N HARLEM AVE,TO PROPERTY
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1310,-87.7914933468,RESIDENTIAL YARD (FRONT/BACK),HS179550,2010-02-24T14:18:00,41.969308926,10,41,14,7377760,048XX N NASHVILLE AVE,TO PROPERTY
-,None,ASSAULT,/api/1.0-beta1/crimeclassification/64/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0545,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS181743,2010-02-24T13:00:00,41.982986164,10,41,08A,7380643,065XX W BRYN MAWR AVE,PRO EMP HANDS NO/MIN INJURY
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0610,-87.7977566425,RESIDENCE,HS184737,2010-02-24T08:00:00,41.9950844378,10,41,05,7383025,068XX W PALATINE AVE,FORCIBLE ENTRY
Q,None,NARCOTICS,/api/1.0-beta1/crimeclassification/242/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1811,-87.8073291226,RESIDENCE,HS177732,2010-02-23T14:00:00,41.992790642,10,41,18,7387004,072XX W EVERELL AVE,POSS: CANNABIS 30GMS OR LESS
-,None,SEX OFFENSE,/api/1.0-beta1/crimeclassification/185/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1563,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS178771,2010-02-23T11:57:00,41.982986164,10,41,17,7377110,065XX W BRYN MAWR AVE,CRIMINAL SEXUAL ABUSE
V,None,BATTERY,/api/1.0-beta1/crimeclassification/60/,2010,1613,/api/1.0-beta1/communityarea/10/,True,0498,-87.8214453315,RESIDENCE,HS178042,2010-02-23T11:00:00,41.977906779,10,41,04B,7377776,077XX W BALMORAL AVE,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
-,None,BATTERY,/api/1.0-beta1/crimeclassification/46/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0484,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS177273,2010-02-23T10:25:00,41.982986164,10,41,08B,7375007,065XX W BRYN MAWR AVE,PRO EMP HANDS NO/MIN INJURY
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/297/,2010,1611,/api/1.0-beta1/communityarea/10/,True,2825,-87.7982627146,RESIDENCE,HS177324,2010-02-23T05:30:00,41.9926389728,10,41,26,7375059,068XX W RAVEN ST,HARASSMENT BY TELEPHONE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/143/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1305,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS180189,2010-02-22T10:20:00,41.982986164,10,41,14,7378681,065XX W BRYN MAWR AVE,CRIMINAL DEFACEMENT
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1310,-87.7947044959,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,HS174582,2010-02-21T09:07:00,41.9783634573,10,41,14,7371957,066XX W HIGGINS AVE,TO PROPERTY
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1612,/api/1.0-beta1/communityarea/10/,True,0486,-87.8119930488,HOSPITAL BUILDING/GROUNDS,HS175129,2010-02-21T05:00:00,41.9883443592,10,41,08B,7372285,074XX W TALCOTT AVE,DOMESTIC BATTERY SIMPLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1612,/api/1.0-beta1/communityarea/10/,True,0460,-87.8129916366,HOSPITAL BUILDING/GROUNDS,HS174443,2010-02-21T04:41:00,41.9885794028,10,41,08B,7372578,074XX W TALCOTT AVE,SIMPLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0460,-87.8025594551,RESIDENCE,HS174281,2010-02-21T02:00:00,41.9749039232,10,41,08B,7381741,051XX N NORDICA AVE,SIMPLE
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/79/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0620,-87.7905102593,RESIDENCE-GARAGE,HS187212,2010-02-20T23:30:00,41.9724903086,10,41,05,7384918,050XX N NEENAH AVE,UNLAWFUL ENTRY
P,None,MOTOR VEHICLE THEFT,/api/1.0-beta1/crimeclassification/95/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0910,-87.8060325733,STREET,HS176210,2010-02-20T23:00:00,41.9756114685,10,41,07,7373699,071XX W FOSTER AVE,AUTOMOBILE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1611,/api/1.0-beta1/communityarea/10/,True,0486,-87.7925895662,APARTMENT,HS173170,2010-02-20T09:45:00,41.9888226497,10,41,08B,7370861,059XX N NORTHWEST HWY,DOMESTIC BATTERY SIMPLE
-,None,SEX OFFENSE,/api/1.0-beta1/crimeclassification/185/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1563,-87.8138103365,"SCHOOL, PUBLIC, BUILDING",HS175851,2010-02-19T14:00:00,41.994200489,10,41,17,7374897,062XX N OLCOTT AVE,CRIMINAL SEXUAL ABUSE
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/297/,2010,1613,/api/1.0-beta1/communityarea/10/,False,2825,-87.7953064264,RESIDENCE,HS171611,2010-02-18T17:00:00,41.9750128595,10,41,26,7369442,051XX N RUTHERFORD AVE,HARASSMENT BY TELEPHONE
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/296/,2010,1612,/api/1.0-beta1/communityarea/10/,True,2820,-87.7878785904,STREET,HS170364,2010-02-18T12:00:00,41.9831061436,10,41,26,7369032,056XX N NAGLE AVE,TELEPHONE THREAT
-,None,SEX OFFENSE,/api/1.0-beta1/crimeclassification/185/,2010,1611,/api/1.0-beta1/communityarea/10/,False,1563,-87.7947789274,RESIDENCE,HS178579,2010-02-18T09:45:00,41.9900431341,10,41,17,7376466,059XX N NORTHWEST HWY,CRIMINAL SEXUAL ABUSE
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/298/,2010,1622,/api/1.0-beta1/communityarea/10/,True,2826,-87.7815106309,RESIDENCE,HS173722,2010-02-18T09:08:00,41.9836849233,10,45,26,7371278,056XX N MOODY AVE,HARASSMENT BY ELECTRONIC MEANS
-,None,PUBLIC PEACE VIOLATION,/api/1.0-beta1/crimeclassification/302/,2010,1612,/api/1.0-beta1/communityarea/10/,True,2851,-87.8069739757,STREET,HS169495,2010-02-17T19:35:00,41.9948197214,10,41,26,7366790,062XX N HARLEM AVE,ARSON THREAT
-,None,BATTERY,/api/1.0-beta1/crimeclassification/36/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0460,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS168797,2010-02-17T09:26:00,41.982986164,10,41,08B,7366296,065XX W BRYN MAWR AVE,SIMPLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1614,/api/1.0-beta1/communityarea/10/,True,0486,-87.832580344,RESIDENCE,HS162788,2010-02-12T20:20:00,41.9794569703,10,41,08B,7360957,055XX N PITTSBURGH AVE,DOMESTIC BATTERY SIMPLE
P,None,THEFT,/api/1.0-beta1/crimeclassification/93/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0890,-87.8069739757,APARTMENT,HS164633,2010-02-12T19:30:00,41.9948197214,10,41,06,7362349,062XX N HARLEM AVE,FROM BUILDING
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1310,-87.7881179259,RESIDENCE,HS162889,2010-02-12T16:00:00,41.9710025879,10,41,14,7361100,049XX N NAGLE AVE,TO PROPERTY
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/296/,2010,1613,/api/1.0-beta1/communityarea/10/,False,2820,-87.812399746,RESIDENCE,HS162192,2010-02-12T14:00:00,41.9813210446,10,41,26,7360626,074XX W GREGORY ST,TELEPHONE THREAT
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/79/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0620,-87.8091433279,NURSING HOME/RETIREMENT HOME,HS373117,2010-02-12T12:00:00,41.9900190658,10,41,05,7570923,072XX W PETERSON AVE,UNLAWFUL ENTRY
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/121/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1150,-87.8092536761,RESIDENCE,HS236344,2010-02-12T09:00:00,41.9900195696,10,41,11,7435026,072XX W PETERSON AVE,CREDIT CARD FRAUD
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1622,/api/1.0-beta1/communityarea/10/,False,1310,-87.778518694,STREET,HS161934,2010-02-12T07:00:00,41.9872681506,10,45,14,7364596,058XX N MILWAUKEE AVE,TO PROPERTY
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0820,-87.8191257793,STREET,HS161162,2010-02-11T17:30:00,41.9750287158,10,41,06,7359796,076XX W FARRAGUT AVE,$300 AND UNDER
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/79/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0620,-87.8180747624,RESIDENCE-GARAGE,HS164827,2010-02-11T00:01:00,41.9968294421,10,41,05,7362507,076XX W DEVON AVE,UNLAWFUL ENTRY
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1320,-87.8195914974,STREET,HS160456,2010-02-10T20:40:00,41.9797700469,10,41,14,7359250,077XX W CATALPA AVE,TO VEHICLE
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1320,-87.8184162815,STREET,HS160074,2010-02-10T19:00:00,41.9813866073,10,41,14,7360095,076XX W BRYN MAWR AVE,TO VEHICLE
-,None,CRIMINAL TRESPASS,/api/1.0-beta1/crimeclassification/150/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1350,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS167399,2010-02-10T15:15:00,41.982986164,10,41,26,7364856,065XX W BRYN MAWR AVE,TO STATE SUP LAND
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1612,/api/1.0-beta1/communityarea/10/,True,0486,-87.8057736291,RESIDENCE,HS159556,2010-02-10T14:00:00,41.9931704362,10,41,08B,7357869,061XX N NEVA AVE,DOMESTIC BATTERY SIMPLE
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/121/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1150,-87.8006900239,RESIDENCE,HS260529,2010-02-10T10:00:00,41.9785834788,10,41,11,7459094,069XX W BALMORAL AVE,CREDIT CARD FRAUD
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1611,/api/1.0-beta1/communityarea/10/,True,0486,-87.7927122817,APARTMENT,HS158750,2010-02-10T01:00:00,41.9956206086,10,41,08B,7356884,066XX W PALATINE AVE,DOMESTIC BATTERY SIMPLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1611,/api/1.0-beta1/communityarea/10/,True,0486,-87.7927122817,RESIDENCE,HS158763,2010-02-10T01:00:00,41.9956206086,10,41,08B,7358291,066XX W PALATINE AVE,DOMESTIC BATTERY SIMPLE
Q,None,NARCOTICS,/api/1.0-beta1/crimeclassification/242/,2010,1622,/api/1.0-beta1/communityarea/10/,False,1811,-87.7827183408,STREET,HS158129,2010-02-09T15:30:00,41.9839596541,10,45,18,7356480,056XX N MELVINA AVE,POSS: CANNABIS 30GMS OR LESS
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0820,-87.8129916366,PARKING LOT/GARAGE(NON.RESID.),HS158092,2010-02-09T15:00:00,41.9885794028,10,41,06,7356478,074XX W TALCOTT AVE,$300 AND UNDER
P,None,THEFT,/api/1.0-beta1/crimeclassification/84/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0840,-87.7934947969,RESIDENCE,HS247918,2010-02-09T15:00:00,41.9757178487,10,41,06,7446979,066XX W FOSTER AVE,FINANCIAL ID THEFT: OVER $300
P,None,THEFT,/api/1.0-beta1/crimeclassification/83/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0820,-87.7891005761,"SCHOOL, PUBLIC, BUILDING",HS156512,2010-02-08T12:55:00,41.9830021751,10,41,06,7354716,064XX W BRYN MAWR AVE,$300 AND UNDER
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/298/,2010,1611,/api/1.0-beta1/communityarea/10/,False,2826,-87.7874236276,RESIDENCE,HS155259,2010-02-07T00:00:00,41.9920171457,10,45,26,7353338,061XX N NAGLE AVE,HARASSMENT BY ELECTRONIC MEANS
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/353/,2010,1613,/api/1.0-beta1/communityarea/10/,False,5001,-87.7880172635,OTHER,HS154485,2010-02-06T19:45:00,41.9759060089,10,41,26,7352719,052XX N NAGLE AVE,OTHER CRIME INVOLVING PROPERTY
V,None,BATTERY,/api/1.0-beta1/crimeclassification/59/,2010,1613,/api/1.0-beta1/communityarea/10/,True,0497,-87.8059920558,RESIDENTIAL YARD (FRONT/BACK),HS153772,2010-02-06T10:30:00,41.9787396782,10,41,04B,7352304,053XX N NEVA AVE,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/145/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1320,-87.8067976157,PARKING LOT/GARAGE(NON.RESID.),HS153539,2010-02-06T04:20:00,41.9814025108,10,41,14,7352031,055XX N HARLEM AVE,TO VEHICLE
-,None,BATTERY,/api/1.0-beta1/crimeclassification/48/,2010,1612,/api/1.0-beta1/communityarea/10/,True,0486,-87.8060794199,RESIDENCE PORCH/HALLWAY,HS153288,2010-02-05T22:30:00,41.9922223481,10,41,08B,7351924,071XX W HOOD AVE,DOMESTIC BATTERY SIMPLE
P,None,MOTOR VEHICLE THEFT,/api/1.0-beta1/crimeclassification/95/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0910,-87.7955427136,STREET,HS154640,2010-02-05T22:00:00,41.99020039,10,41,07,7353070,060XX N NORTHWEST HWY,AUTOMOBILE
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/352/,2010,1614,/api/1.0-beta1/communityarea/10/,False,5000,-87.8364374114,HOTEL/MOTEL,HS152121,2010-02-05T08:32:00,41.9814715121,10,41,26,7352113,056XX N CUMBERLAND AVE,OTHER CRIME AGAINST PERSON
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/337/,2010,1611,/api/1.0-beta1/communityarea/10/,False,4387,-87.7980657966,STREET,HS155584,2010-02-05T08:00:00,41.9994573854,10,41,26,7353549,064XX N NEW ENGLAND AVE,VIOLATE ORDER OF PROTECTION
P,None,THEFT,/api/1.0-beta1/crimeclassification/89/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0860,-87.8023827542,SMALL RETAIL STORE,HS151770,2010-02-04T23:50:00,41.9944034132,10,41,06,7351845,062XX N SAYRE AVE,RETAIL THEFT
V,None,ASSAULT,/api/1.0-beta1/crimeclassification/62/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0520,-87.7961998383,"SCHOOL, PUBLIC, BUILDING",HS152564,2010-02-04T12:00:00,41.9763534719,10,41,04A,7351476,052XX N OAK PARK AVE,AGGRAVATED:KNIFE/CUTTING INSTR
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/114/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1110,-87.806764024,RESIDENCE,HS213718,2010-02-04T12:00:00,41.9863721095,10,41,11,7412395,058XX N HARLEM AVE,BOGUS CHECK
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0610,-87.8045918073,RESIDENCE,HS150470,2010-02-04T00:01:00,41.9892901884,10,41,05,7349066,059XX N WEST CIRCLE AVE,FORCIBLE ENTRY
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0610,-87.797429966,RESIDENCE-GARAGE,HS151232,2010-02-03T20:00:00,41.9857883076,10,41,05,7349909,057XX N NEWCASTLE AVE,FORCIBLE ENTRY
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/382/,2010,1613,/api/1.0-beta1/communityarea/10/,False,502P,-87.8118345095,STREET,HS149872,2010-02-03T16:50:00,41.9775726371,10,41,26,7348238,053XX N OKETO AVE,FALSE/STOLEN/ALTERED TRP
Q,None,CRIMINAL DAMAGE,/api/1.0-beta1/crimeclassification/144/,2010,1612,/api/1.0-beta1/communityarea/10/,False,1310,-87.8029007399,RESIDENCE-GARAGE,HS152263,2010-02-03T15:00:00,41.9856271103,10,41,14,7351055,057XX N EAST CIRCLE AVE,TO PROPERTY
-,None,OTHER OFFENSE,/api/1.0-beta1/crimeclassification/297/,2010,1613,/api/1.0-beta1/communityarea/10/,True,2825,-87.7901711501,RESIDENCE,HS149817,2010-02-03T12:00:00,41.9747471877,10,41,26,7348249,051XX N NEENAH AVE,HARASSMENT BY TELEPHONE
P,None,THEFT,/api/1.0-beta1/crimeclassification/93/,2010,1612,/api/1.0-beta1/communityarea/10/,False,0890,-87.7915171624,"SCHOOL, PUBLIC, BUILDING",HS150517,2010-02-03T09:45:00,41.982986164,10,41,06,7349068,065XX W BRYN MAWR AVE,FROM BUILDING
P,None,THEFT,/api/1.0-beta1/crimeclassification/82/,2010,1611,/api/1.0-beta1/communityarea/10/,False,0810,-87.7801833387,RESIDENCE,HS189659,2010-02-03T09:00:00,41.9912772271,10,45,06,7388104,060XX N ELSTON AVE,OVER $300
P,None,MOTOR VEHICLE THEFT,/api/1.0-beta1/crimeclassification/95/,2010,1613,/api/1.0-beta1/communityarea/10/,True,0910,-87.8158305035,STREET,HS148985,2010-02-03T06:00:00,41.9750523277,10,41,07,7347878,052XX N OLEANDER AVE,AUTOMOBILE
-,None,CRIMINAL TRESPASS,/api/1.0-beta1/crimeclassification/152/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1365,-87.7902357126,RESIDENCE,HS147977,2010-02-02T11:00:00,41.9714763972,10,41,26,7347175,049XX N NEENAH AVE,TO RESIDENCE
-,None,DECEPTIVE PRACTICE,/api/1.0-beta1/crimeclassification/121/,2010,1613,/api/1.0-beta1/communityarea/10/,False,1150,-87.7903616325,RESIDENCE,HS156175,2010-02-02T00:00:00,41.9800306852,10,41,11,7355509,054XX N NEENAH AVE,CREDIT CARD FRAUD
P,None,BURGLARY,/api/1.0-beta1/crimeclassification/78/,2010,1613,/api/1.0-beta1/communityarea/10/,False,0610,-87.7879632139,RESIDENCE-GARAGE,HS148475,2010-02-01T22:30:00,41.9787926567,10,41,05,7346526,053XX N NAGLE AVE,FORCIBLE ENTRY
